emp_no,first_name,last_name,title,salary,to_date
483604,Subhash,Wendorf,Senior Staff,65260,9999-01-01
483605,Theron,Collette,Senior Engineer,58940,9999-01-01
483607,Shaowen,Gelosh,Senior Staff,40000,9999-01-01
483611,Goncalo,Einsfeld,Senior Staff,57001,9999-01-01
483621,Marin,Dulin,Staff,62460,9999-01-01
483635,Marsja,Backhouse,Technique Leader,40000,9999-01-01
483650,Augustine,Peac,Engineer,40000,9999-01-01
483651,Sanjoy,Slobodova,Senior Engineer,62724,9999-01-01
483656,Mana,Serot,Senior Staff,100170,9999-01-01
483660,Chinho,Kaiserswerth,Senior Engineer,62458,9999-01-01
483662,Otmar,Frolund,Senior Staff,40000,9999-01-01
483667,Adhemar,Baik,Senior Engineer,40000,9999-01-01
483677,Mario,Impagliazzo,Senior Engineer,45075,9999-01-01
483688,Chinho,Peroz,Senior Staff,40000,9999-01-01
483690,Shem,Erbe,Senior Engineer,40000,9999-01-01
483692,Mayumi,Merey,Senior Engineer,54123,9999-01-01
483695,Mamdouh,Sommer,Senior Engineer,40000,9999-01-01
483717,Jianhao,Paciorek,Senior Staff,55977,9999-01-01
483737,Tsuneo,Jervis,Senior Engineer,40000,9999-01-01
483741,Pohua,Rijckaert,Senior Engineer,40000,9999-01-01
483770,Zeydy,Szemeredi,Senior Staff,81600,9999-01-01
483775,Moty,DuBourdieux,Senior Staff,40000,9999-01-01
483792,Irena,Unno,Senior Staff,78174,9999-01-01
483798,Sudharsan,Attimonelli,Senior Engineer,63756,9999-01-01
483801,Sajjan,Rosin,Senior Engineer,59498,9999-01-01
483808,Ipke,Peir,Senior Engineer,55242,9999-01-01
483820,Valery,Birrer,Senior Staff,66925,9999-01-01
483821,Arunachalam,Fujisaki,Senior Staff,89789,9999-01-01
483828,Tommaso,Codenie,Senior Staff,40000,9999-01-01
483834,Tse,Oppitz,Engineer,48941,9999-01-01
483835,Yishay,Cools,Senior Staff,40000,9999-01-01
483840,Manohar,Morrey,Senior Engineer,40000,9999-01-01
483841,Kwan,Swift,Senior Staff,52327,9999-01-01
483842,Marjo,DiGiano,Senior Engineer,40032,9999-01-01
483846,Chikara,Merks,Senior Staff,51687,9999-01-01
483847,Feipei,Serot,Senior Staff,57751,9999-01-01
483849,Yakichi,Flowers,Senior Engineer,75354,9999-01-01
483854,Deniz,Borstler,Staff,52196,9999-01-01
483858,Randy,Papadias,Staff,51289,9999-01-01
483864,Zhensheng,Heering,Senior Staff,44897,9999-01-01
483876,Tomofumi,Crouzet,Senior Staff,63979,9999-01-01
483926,Supot,Peck,Senior Staff,78181,9999-01-01
483931,Sadun,Benveniste,Senior Staff,40000,9999-01-01
483951,Teunis,Parhami,Senior Staff,71103,9999-01-01
483954,Ohad,Morrow,Senior Staff,41059,9999-01-01
483956,Goo,Garrabrants,Technique Leader,59356,9999-01-01
483959,Yaghout,Welham,Engineer,40000,9999-01-01
483976,Claude,Gerlach,Senior Engineer,40000,9999-01-01
483981,Shuky,Halevi,Engineer,40000,9999-01-01
483983,Shigeu,Ravishankar,Senior Staff,84356,9999-01-01
483986,Siamak,Radhakrishnan,Senior Engineer,52464,9999-01-01
483999,Jouko,Barvinok,Senior Staff,51637,9999-01-01
484000,Bezalel,Reeker,Senior Engineer,51418,9999-01-01
484010,Udaiprakash,Narahara,Senior Staff,58273,9999-01-01
484020,Ayakannu,Oppitz,Senior Engineer,49530,9999-01-01
484029,Shaz,Ramsak,Senior Engineer,40000,9999-01-01
484036,Toshimitsu,Kolinko,Senior Engineer,40000,9999-01-01
484047,Danel,Leivant,Senior Staff,58029,9999-01-01
484055,Shietung,Pena,Senior Staff,40000,9999-01-01
484066,Arif,Zaccaria,Senior Engineer,80313,9999-01-01
484086,Marsha,Cullers,Senior Staff,43185,9999-01-01
484087,Herb,Tagansky,Senior Staff,79683,9999-01-01
484096,Garnet,Kugler,Senior Engineer,40000,9999-01-01
484105,Hercules,Portugali,Senior Staff,73819,9999-01-01
484112,Odysseas,Gammage,Senior Staff,56571,9999-01-01
484143,Wayne,Chinal,Senior Staff,80287,9999-01-01
484153,Claudi,Pardalos,Senior Engineer,40000,9999-01-01
484183,Udi,Cronin,Staff,52485,9999-01-01
484188,Aimee,Aloisi,Senior Staff,40000,9999-01-01
484191,Mani,Gente,Engineer,47813,9999-01-01
484193,Zengping,Lemarechal,Senior Engineer,40000,9999-01-01
484201,Huai,Niizuma,Senior Engineer,40000,9999-01-01
484206,Mana,Berstel,Engineer,46490,9999-01-01
484208,Lidong,Ebeling,Senior Staff,77179,9999-01-01
484209,Sanjai,Soloway,Technique Leader,63518,9999-01-01
484211,Takanari,Henseler,Senior Staff,40000,9999-01-01
484217,JoAnne,Gomatam,Senior Staff,62364,9999-01-01
484238,Moty,Marzano,Senior Engineer,59291,9999-01-01
484256,Nobuyoshi,Paludetto,Senior Engineer,40000,9999-01-01
484260,Subhada,Sullins,Technique Leader,40000,9999-01-01
484262,Sushant,Bonifati,Senior Engineer,47965,9999-01-01
484271,Hauke,Pettey,Assistant Engineer,59800,9999-01-01
484282,Tetsushi,Anick,Senior Staff,53111,9999-01-01
484286,Prasadram,DasSarma,Engineer,52058,9999-01-01
484305,Tuval,Mawatari,Senior Staff,78800,9999-01-01
484318,Weijing,Marchegay,Senior Engineer,58391,9999-01-01
484319,Younwoo,Siprelle,Senior Engineer,46324,9999-01-01
484325,Yuping,Callaway,Senior Staff,58819,9999-01-01
484329,Mats,Pettis,Senior Engineer,59434,9999-01-01
484349,Bluma,Swiss,Engineer,40000,9999-01-01
484352,Munehiro,Nannarelli,Senior Staff,81121,9999-01-01
484356,Narain,Bonifati,Senior Engineer,45727,9999-01-01
484361,Ugo,Hempstead,Senior Staff,49609,9999-01-01
484368,Yechiam,Litvinov,Engineer,79662,9999-01-01
484396,Janalee,Lortz,Senior Staff,77049,9999-01-01
484398,Qiwen,Borstler,Senior Engineer,40000,9999-01-01
484403,Arnould,Minakawa,Engineer,40000,9999-01-01
484424,Yifei,Pashtan,Engineer,61588,9999-01-01
484440,Munehiko,Dayang,Senior Engineer,40000,9999-01-01
484447,Christophe,Rajaraman,Senior Engineer,54556,9999-01-01
484456,Emdad,Kalsbeek,Engineer,47388,9999-01-01
484458,Xiaocheng,Bahk,Senior Engineer,52908,9999-01-01
484480,Doohun,Salvesen,Senior Staff,82103,9999-01-01
484482,Vishv,Improta,Senior Engineer,40000,9999-01-01
484489,Gritta,Wendorf,Engineer,62981,9999-01-01
484491,Atreye,Maierhofer,Senior Engineer,49931,9999-01-01
484499,Sergi,Ramras,Senior Engineer,40000,9999-01-01
484502,Jessie,Matzat,Engineer,40000,9999-01-01
484504,Gou,Orlowski,Senior Staff,67440,9999-01-01
484522,Denis,Paciorek,Senior Staff,101237,9999-01-01
484532,Arif,Vidya,Engineer,40000,9999-01-01
484561,Feiyu,Bridgland,Senior Staff,79318,9999-01-01
484568,Alexius,Bahr,Staff,52992,9999-01-01
484574,Gal,Thimonier,Staff,42021,9999-01-01
484583,Xiping,Jording,Staff,77041,9999-01-01
484597,Alejandro,Barriga,Senior Engineer,64710,9999-01-01
484602,Kenroku,Akiyama,Senior Engineer,64415,9999-01-01
484605,Keung,Lorho,Engineer,40000,9999-01-01
484610,Jayson,Ranta,Senior Engineer,40000,9999-01-01
484612,Mohan,Junet,Engineer,63793,9999-01-01
484619,Fei,Fargier,Senior Staff,65097,9999-01-01
484637,Randi,Lund,Senior Engineer,40460,9999-01-01
484641,Laurentiu,Pouyioutas,Senior Engineer,54269,9999-01-01
484651,Mayumi,Nicolson,Technique Leader,49655,9999-01-01
484663,Miyeon,Tetzlaff,Senior Engineer,72947,9999-01-01
484676,Erez,Barbanera,Engineer,46327,9999-01-01
484683,Iara,Ranai,Senior Engineer,83839,9999-01-01
484694,Salvador,Alvarado,Engineer,42958,9999-01-01
484702,Sanjay,Plotkin,Senior Engineer,42351,9999-01-01
484716,Yinlin,Schlumberger,Senior Staff,44302,9999-01-01
484725,Martina,Merel,Senior Engineer,64093,9999-01-01
484728,Mokhtar,Rosaz,Senior Staff,50063,9999-01-01
484730,Subhrajyoti,Solovay,Senior Engineer,70092,9999-01-01
484734,Rafols,Keohane,Technique Leader,45423,9999-01-01
484736,Radhakrishnan,Stamatiou,Senior Staff,99120,9999-01-01
484738,Yuriy,Montemayor,Senior Staff,81593,9999-01-01
484748,Shridhar,Orlowska,Senior Staff,92989,9999-01-01
484751,Nobuyoshi,Coombs,Engineer,51364,9999-01-01
484754,Mario,Hebert,Senior Staff,44258,9999-01-01
484777,Chriss,Hettesheimer,Senior Staff,70018,9999-01-01
484793,Beshir,Vadhan,Senior Staff,65549,9999-01-01
484794,Uri,Comte,Senior Engineer,40000,9999-01-01
484799,Peternela,Roohalamini,Senior Engineer,46839,9999-01-01
484808,Siddarth,Bale,Senior Engineer,56207,9999-01-01
484811,Fusako,Schrift,Senior Engineer,40000,9999-01-01
484829,Maris,Hettesheimer,Engineer,40000,9999-01-01
484842,Mack,Conia,Senior Engineer,48531,9999-01-01
484856,Martine,Junet,Senior Staff,40000,9999-01-01
484900,Deborah,Halevi,Senior Engineer,40000,9999-01-01
484914,Weijing,Crelier,Senior Engineer,76088,9999-01-01
484916,Maren,Hofstetter,Senior Staff,40000,9999-01-01
484928,Yuchang,Litzler,Senior Staff,40000,9999-01-01
484933,Masako,Beerel,Senior Staff,72783,9999-01-01
484934,Magy,Aamodt,Senior Engineer,40000,9999-01-01
484943,Danel,Iivonen,Senior Staff,48422,9999-01-01
484946,Narain,Fritzsche,Senior Engineer,41272,9999-01-01
484980,Dulce,Montresor,Senior Engineer,40000,9999-01-01
484985,Fei,Gide,Senior Engineer,49979,9999-01-01
484989,Clyde,Jumpertz,Senior Staff,68597,9999-01-01
484990,Sham,Bernini,Senior Engineer,40000,9999-01-01
484997,Ravishankar,Oppitz,Senior Engineer,40000,9999-01-01
485000,Conor,Quaggetto,Senior Staff,64730,9999-01-01
485001,Perry,Jiang,Senior Engineer,42642,9999-01-01
485009,Fei,Baer,Senior Engineer,49868,9999-01-01
485020,Zito,Zirintsis,Engineer,45845,9999-01-01
485037,Ennio,Bolsens,Senior Staff,40000,9999-01-01
485039,Shugo,Zhang,Senior Engineer,57549,9999-01-01
485041,Chaitali,Bugaenko,Senior Engineer,40000,9999-01-01
485055,Cullen,Zyda,Senior Engineer,40000,9999-01-01
485058,Jamaludin,Curless,Senior Staff,46873,9999-01-01
485063,Sadok,Gecsel,Senior Staff,40000,9999-01-01
485069,Alassane,Riexinger,Senior Engineer,42684,9999-01-01
485080,Randy,Cochrane,Senior Engineer,40000,9999-01-01
485083,Holgard,Huxford,Senior Staff,53317,9999-01-01
485090,Hongzhu,Chinen,Senior Engineer,53410,9999-01-01
485130,Eldridge,Brlek,Technique Leader,40000,9999-01-01
485151,Feipei,Camarinopoulos,Senior Staff,49035,9999-01-01
485162,Ekawit,Manderick,Senior Staff,40000,9999-01-01
485163,Zhensheng,Rusmann,Senior Engineer,42108,9999-01-01
485170,Kagan,Condotta,Technique Leader,50637,9999-01-01
485172,Stella,Parascandalo,Senior Engineer,40000,9999-01-01
485176,Xudong,Ellozy,Engineer,41507,9999-01-01
485188,Jianhao,Marrevee,Senior Staff,40000,9999-01-01
485189,Sigeru,Kemmerer,Engineer,40000,9999-01-01
485190,Yongdong,Petereit,Senior Staff,67234,9999-01-01
485191,Yonghoan,Cochrane,Technique Leader,40000,9999-01-01
485192,Ronghao,Alpin,Senior Engineer,43500,9999-01-01
485195,Pranjal,Nanard,Senior Staff,47139,9999-01-01
485198,Snehasis,Vadhan,Engineer,40000,9999-01-01
485205,Yefim,Taneja,Senior Staff,106305,9999-01-01
485212,Magdalena,Besancenot,Senior Engineer,40000,9999-01-01
485214,Yurij,Marquardt,Senior Engineer,56702,9999-01-01
485238,Heather,Gargeya,Senior Engineer,69847,9999-01-01
485244,George,Bage,Senior Staff,72054,9999-01-01
485247,Jiakeng,Marchegay,Senior Engineer,40000,9999-01-01
485251,Cedric,Kenevan,Senior Staff,44473,9999-01-01
485271,Luerbio,Kushner,Senior Staff,76833,9999-01-01
485309,Ute,Rahier,Staff,56554,9999-01-01
485330,Guttorm,Stavenow,Senior Staff,59121,9999-01-01
485341,Mohammed,Validov,Senior Engineer,47489,9999-01-01
485363,Mikhail,Serre,Senior Staff,59026,9999-01-01
485369,Hyuckchul,Schonegge,Senior Staff,76410,9999-01-01
485372,Mingdong,Staudhammer,Senior Engineer,40000,9999-01-01
485381,Aral,Vingron,Senior Staff,60623,9999-01-01
485386,Sadegh,Wynblatt,Senior Engineer,57016,9999-01-01
485387,Hatim,Wendorf,Technique Leader,40000,9999-01-01
485390,Honglan,Wixon,Technique Leader,40000,9999-01-01
485404,Bangqing,Hebert,Senior Engineer,40000,9999-01-01
485405,Vidar,Vigier,Staff,40000,9999-01-01
485430,Sastry,Rissanen,Senior Engineer,63034,9999-01-01
485436,Boguslaw,Ginesta,Senior Staff,63692,9999-01-01
485443,Guangming,Lyonns,Senior Staff,46685,9999-01-01
485460,Przemyslawa,Karner,Senior Engineer,41526,9999-01-01
485467,Rayond,Peac,Senior Engineer,47718,9999-01-01
485469,Chaosheng,Mitchem,Senior Engineer,40000,9999-01-01
485471,Jaroslava,Marchegay,Senior Engineer,41604,9999-01-01
485476,Wilmer,Fortenbacher,Engineer,47900,9999-01-01
485487,Goetz,Roohalamini,Senior Staff,93536,9999-01-01
485500,Kristian,Kroon,Senior Staff,98277,9999-01-01
485523,Poorav,Rosaz,Senior Engineer,57280,9999-01-01
485547,Ayonca,Verspoor,Senior Staff,80559,9999-01-01
485559,Premal,Gist,Senior Staff,61938,9999-01-01
485568,Inderjeet,Oskamp,Senior Staff,91903,9999-01-01
485584,Uzi,Aingworth,Senior Engineer,40000,9999-01-01
485602,Baoqiu,Murillo,Senior Staff,61097,9999-01-01
485604,Shem,Tagansky,Senior Staff,59792,9999-01-01
485621,Bader,Bratsberg,Senior Staff,72872,9999-01-01
485625,Huei,Michaels,Senior Staff,52820,9999-01-01
485640,Fei,Rosiles,Senior Staff,55239,9999-01-01
485646,Masadi,Farris,Senior Staff,56976,9999-01-01
485664,Ranan,Stentiford,Senior Staff,40000,9999-01-01
485681,Fen,Flowers,Senior Engineer,52541,9999-01-01
485692,Erzsebet,Valiente,Senior Staff,87178,9999-01-01
485704,Adit,Murtha,Senior Engineer,53562,9999-01-01
485707,Reuven,McClure,Staff,54377,9999-01-01
485709,Maris,Peternell,Senior Staff,40000,9999-01-01
485729,Demin,Dayang,Senior Staff,79576,9999-01-01
485742,Mana,Bernardinello,Senior Engineer,40911,9999-01-01
485754,Perla,Randi,Senior Staff,73983,9999-01-01
485757,Fumiya,Ratnaker,Senior Engineer,55751,9999-01-01
485769,Kinh,Wroclawski,Staff,67304,9999-01-01
485773,Shalesh,Denny,Staff,70182,9999-01-01
485776,Shunichi,Schach,Technique Leader,52064,9999-01-01
485777,Piyush,Siepmann,Senior Staff,78839,9999-01-01
485786,Masanao,Kobuchi,Senior Engineer,44500,9999-01-01
485798,Barun,Georgakopoulos,Senior Staff,68187,9999-01-01
485803,Manton,Hasham,Senior Engineer,48282,9999-01-01
485807,Hyuncheol,Dulin,Senior Engineer,40000,9999-01-01
485810,Rasikan,Gunderson,Engineer,40000,9999-01-01
485820,Mitsuyuki,Chinal,Engineer,44784,9999-01-01
485822,Alenka,Koyama,Senior Staff,83943,9999-01-01
485844,Tsvetan,Monkewich,Senior Staff,69964,9999-01-01
485846,Vishv,Gecsel,Senior Engineer,40000,9999-01-01
485853,Uno,Chepyzhov,Engineer,41484,9999-01-01
485888,Toshimi,Esteva,Engineer,62070,9999-01-01
485904,Anyuan,Cannane,Senior Engineer,52264,9999-01-01
485907,Supot,Plavsic,Engineer,63551,9999-01-01
485911,Perry,Haumacher,Senior Engineer,47607,9999-01-01
485912,Keung,Champarnaud,Senior Engineer,52133,9999-01-01
485926,Hilari,Beausoleil,Senior Engineer,40000,9999-01-01
485932,Chenye,Gilg,Engineer,40000,9999-01-01
485940,Mayumi,Delgrange,Senior Staff,40000,9999-01-01
485946,Pranay,Munch,Senior Staff,70226,9999-01-01
485948,Idoia,Borstler,Senior Staff,67083,9999-01-01
485952,Luigi,Vidal,Senior Staff,40000,9999-01-01
485968,Zhongwei,Sankaranarayanan,Senior Engineer,56333,9999-01-01
485975,Vincent,Peral,Senior Staff,82935,9999-01-01
485997,Filipe,Parfitt,Senior Engineer,45056,9999-01-01
486012,Ramzi,Shanbhogue,Senior Engineer,51735,9999-01-01
486044,Branimir,Lorch,Senior Staff,40000,9999-01-01
486046,Shigeichiro,Uehara,Senior Engineer,53869,9999-01-01
486062,Subhash,Luders,Senior Engineer,60321,9999-01-01
486067,Dhritiman,Lichtner,Senior Staff,50008,9999-01-01
486070,Pasqua,Diderrich,Senior Engineer,79307,9999-01-01
486071,Tse,Thambidurai,Senior Staff,56465,9999-01-01
486083,Morrie,Rosenbaum,Senior Staff,72808,9999-01-01
486101,Gita,Stifter,Senior Engineer,56745,9999-01-01
486136,Steve,Nitsche,Engineer,54063,9999-01-01
486140,Giap,Wiegley,Senior Engineer,41031,9999-01-01
486143,Fai,Decaestecker,Senior Engineer,40833,9999-01-01
486147,Nidapan,Lubachevsky,Senior Engineer,50300,9999-01-01
486152,Saeed,Guenter,Senior Staff,56405,9999-01-01
486153,Zorica,Gien,Senior Staff,40000,9999-01-01
486162,Weidon,Brender,Senior Staff,71782,9999-01-01
486166,Akeno,Berztiss,Engineer,40000,9999-01-01
486168,Suvo,Roison,Staff,58457,9999-01-01
486174,Mabo,Sinitsyn,Senior Staff,57405,9999-01-01
486176,Rayond,Babb,Senior Engineer,41310,9999-01-01
486184,Hideo,Serna,Senior Engineer,40000,9999-01-01
486191,Giri,Collette,Senior Staff,61474,9999-01-01
486198,Jaroslava,Danner,Senior Staff,68506,9999-01-01
486203,JoAnna,Gajiwala,Senior Engineer,40000,9999-01-01
486205,Bodh,Baez,Senior Engineer,40875,9999-01-01
486207,Fumino,Valtorta,Staff,65386,9999-01-01
486210,Minghong,Marletta,Senior Staff,40000,9999-01-01
486215,Kiyokazu,Zschoche,Senior Staff,59512,9999-01-01
486246,Shaw,Birch,Senior Staff,77812,9999-01-01
486249,Claudi,Flexer,Senior Engineer,49546,9999-01-01
486253,Rosalie,Nicolson,Senior Engineer,66849,9999-01-01
486257,Chikako,Caine,Senior Staff,40000,9999-01-01
486262,Akeno,Genther,Senior Engineer,50001,9999-01-01
486266,Matk,Peron,Technique Leader,40947,9999-01-01
486278,Theron,Schaad,Senior Engineer,40000,9999-01-01
486283,Demin,Berstel,Senior Staff,55546,9999-01-01
486284,Venkatesan,Peternell,Senior Staff,61617,9999-01-01
486288,Behnaam,Ritzmann,Staff,40000,9999-01-01
486307,Mart,Ruemmler,Senior Engineer,58066,9999-01-01
486315,Sadok,Chorvat,Senior Staff,76363,9999-01-01
486327,Aris,Pero,Senior Engineer,53979,9999-01-01
486335,Teunis,Kushnir,Senior Staff,41368,9999-01-01
486337,Genta,Morrin,Senior Engineer,40000,9999-01-01
486345,Marsal,Brodie,Senior Staff,57904,9999-01-01
486364,Rosalyn,Ramras,Senior Staff,53182,9999-01-01
486366,Foong,Billawala,Technique Leader,41376,9999-01-01
486372,Hsiangchu,Renear,Senior Staff,63537,9999-01-01
486393,Kristinn,Aloisi,Senior Staff,43698,9999-01-01
486423,Kasidit,Taneja,Senior Staff,86725,9999-01-01
486426,Elvia,Zirintsis,Technique Leader,40000,9999-01-01
486429,Debaprosad,Wossner,Senior Staff,40000,9999-01-01
486452,Petter,Sundgren,Senior Engineer,50707,9999-01-01
486456,Elrique,Bernick,Senior Staff,49693,9999-01-01
486463,Basim,Christ,Senior Engineer,41671,9999-01-01
486481,JoAnna,Gelosh,Technique Leader,40000,9999-01-01
486496,Jaques,Marshall,Senior Staff,40000,9999-01-01
486509,Mahendra,Mayerwieser,Senior Staff,41164,9999-01-01
486512,Sangeeta,Casley,Technique Leader,51878,9999-01-01
486516,Shih,Kitsuregawa,Senior Staff,67746,9999-01-01
486518,Florian,Pashtan,Senior Engineer,40000,9999-01-01
486519,Vugranam,Setiz,Senior Staff,44371,9999-01-01
486522,Uinam,Rahimi,Senior Engineer,40000,9999-01-01
486531,Hatem,Siepmann,Engineer,40000,9999-01-01
486537,Mayuri,Orlowska,Senior Staff,66692,9999-01-01
486540,Maik,Matzke,Engineer,41955,9999-01-01
486549,Morris,Quadeer,Senior Engineer,40000,9999-01-01
486553,Toshiki,Schiper,Senior Staff,69031,9999-01-01
486561,Jordanka,Sommen,Staff,56077,9999-01-01
486562,Radoslaw,Angelopoulos,Senior Staff,52520,9999-01-01
486568,Kiam,Pappas,Senior Engineer,57499,9999-01-01
486586,Zhenbing,Muchinsky,Senior Staff,40000,9999-01-01
486602,Serap,Fabrizio,Senior Engineer,40000,9999-01-01
486620,Torsten,Pluym,Senior Engineer,58825,9999-01-01
486630,Tommaso,Mateescu,Senior Staff,54852,9999-01-01
486631,Elgin,Szmurlo,Senior Engineer,50725,9999-01-01
486639,Chirstian,Kolvik,Senior Engineer,61501,9999-01-01
486651,Tse,Bennet,Senior Engineer,40000,9999-01-01
486658,Neelam,Pfau,Engineer,41690,9999-01-01
486662,Neelam,Brookner,Staff,82108,9999-01-01
486674,Adamantios,Luke,Senior Engineer,40000,9999-01-01
486679,Aleksander,Kavvadias,Senior Engineer,40000,9999-01-01
486681,Kousuke,Velasco,Senior Engineer,40000,9999-01-01
486687,Nirmal,Marciano,Engineer,41980,9999-01-01
486690,Goh,Bahk,Senior Engineer,40000,9999-01-01
486693,Sastry,Delaune,Senior Staff,40689,9999-01-01
486703,Masasuke,Lorcy,Senior Engineer,55039,9999-01-01
486720,Gou,Kumaresan,Senior Engineer,41944,9999-01-01
486726,Vugranam,Aamodt,Senior Engineer,55806,9999-01-01
486734,Jolita,Lukaszewicz,Senior Engineer,40000,9999-01-01
486735,Kristinn,Rotem,Senior Staff,108053,9999-01-01
486738,Sasan,Dulay,Senior Engineer,53359,9999-01-01
486740,Guiseppe,Cronin,Senior Engineer,41910,9999-01-01
486752,Toshimo,Scharstein,Staff,87133,9999-01-01
486753,Chinho,Hitomi,Senior Staff,79458,9999-01-01
486775,Lene,Yetim,Technique Leader,40000,9999-01-01
486776,Narain,Kawashima,Senior Engineer,40000,9999-01-01
486784,Berni,Verhaegen,Staff,62228,9999-01-01
486793,Tadahiro,Keustermans,Senior Engineer,43098,9999-01-01
486809,Oldrich,Schmittgen,Senior Staff,79618,9999-01-01
486820,Basant,Velardi,Senior Engineer,63914,9999-01-01
486826,Utz,Erdi,Engineer,40000,9999-01-01
486828,Sachin,Molenkamp,Staff,40000,9999-01-01
486831,Ennio,Quadeer,Engineer,58964,9999-01-01
486836,Remko,Klerer,Senior Staff,72769,9999-01-01
486840,Volkmar,Picht,Senior Staff,40000,9999-01-01
486863,Nathan,Polupanov,Senior Staff,40000,9999-01-01
486876,Heon,Vecchi,Staff,40000,9999-01-01
486879,Duangkaew,Ligten,Assistant Engineer,55040,9999-01-01
486883,Ayakannu,Deyuan,Technique Leader,40000,9999-01-01
486887,Fai,Herber,Senior Engineer,52034,9999-01-01
486888,Florina,Veeraraghavan,Staff,74617,9999-01-01
486894,Kristin,Constantine,Senior Staff,68337,9999-01-01
486925,Saeed,Hatcliff,Senior Engineer,44066,9999-01-01
486931,Peternela,Bernini,Engineer,48923,9999-01-01
486946,Idoia,Chleq,Senior Staff,48481,9999-01-01
486952,Gen,Gimarc,Staff,40000,9999-01-01
486965,Heather,Gornas,Senior Engineer,42154,9999-01-01
486966,Lobel,Monkewich,Engineer,40000,9999-01-01
486967,Xiaoqiu,Kalloufi,Senior Staff,60024,9999-01-01
486969,Vishwani,Picci,Senior Engineer,43201,9999-01-01
486974,Hironobu,Fontan,Senior Engineer,40000,9999-01-01
486977,Jaideep,Baik,Senior Engineer,40000,9999-01-01
487005,Atilio,Carrere,Engineer,60393,9999-01-01
487014,Amstein,Schiper,Senior Engineer,66183,9999-01-01
487054,Bernd,Gire,Staff,40000,9999-01-01
487058,Fay,Brender,Senior Engineer,41841,9999-01-01
487071,Khoa,Klyachko,Senior Staff,76046,9999-01-01
487075,Nevio,Alvarado,Senior Engineer,66828,9999-01-01
487078,Oscal,Seiwald,Senior Staff,63507,9999-01-01
487090,Yagil,Oxenboll,Senior Engineer,40000,9999-01-01
487098,Mana,Poujol,Staff,48429,9999-01-01
